"time_stamp","time_engagement","time_content_viewed","user_id","entity_id","condition","experiment_id","engagement_type","response","accuracy_score","entity_category","entity_set","entity_url","ip_address","item_order","likes","read_later","shares","user_agent"
"1653780525682","-1","1653780360851","1653780180691_ys5fu","o9n_brsI3","1","e0j5KD","dwell","288","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_most%20republicans%20say%20climate%20change%20not%20emergency.png","172.56.80.142","3","4468","0","262","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780361133","1653780180691_ys5fu","o9n_3KVhy","1","e0j5KD","dwell","88","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Democrat%20suggested%20voter%20fraud%20and%20no%20one%20called%20him%20on%20it.png","172.56.80.142","2","30","0","1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780361228","1653780180691_ys5fu","o9n_MQc6b","1","e0j5KD","dwell","286","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_students%20mental%20health%20plan.png","172.56.80.142","1","273","0","23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780361525","1653780180691_ys5fu","22052628_monkeypox_WjLGf","1","e0j5KD","dwell","1963","-1","news","22052628_monkeypox","https://ucarecdn.com/611e1225-b090-4d68-a7a2-d37940d66133/","172.56.80.142","0","481","0","33","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780363476","1653780180691_ys5fu","o9n_MQc6b","1","e0j5KD","dwell","45","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_students%20mental%20health%20plan.png","172.56.80.142","1","273","0","23","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780363511","1653780180691_ys5fu","o9n_3KVhy","1","e0j5KD","dwell","707","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Democrat%20suggested%20voter%20fraud%20and%20no%20one%20called%20him%20on%20it.png","172.56.80.142","2","30","0","1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780364242","1653780180691_ys5fu","o9n_brsI3","1","e0j5KD","dwell","181","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_most%20republicans%20say%20climate%20change%20not%20emergency.png","172.56.80.142","3","4468","0","262","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780364296","1653780180691_ys5fu","o9n_mQV3h","1","e0j5KD","dwell","376","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_democrats%20fail%20to%20help%20cannabis%20industry.png","172.56.80.142","4","808","0","43","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780364478","1653780180691_ys5fu","o9n_7omln","1","e0j5KD","dwell","873","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_migrant%20caravan%20headed%20to%20US%20border.png","172.56.80.142","5","130","0","10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780365340","1653780180691_ys5fu","o9n_Hi2Tj","1","e0j5KD","dwell","254","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_youngkins%20underage%20son%20tried%20to%20vote%20twice.png","172.56.80.142","6","161","0","19","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780365607","1653780180691_ys5fu","o9n_1Y8XL","1","e0j5KD","dwell","288","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_democrats%20accused%20of%20prioritizing%20social%20spending.png","172.56.80.142","7","36","0","1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780365892","1653780180691_ys5fu","o9n_Ox3cJ","1","e0j5KD","dwell","1243","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_40%20percent%20refugees%20are%20kids.png","172.56.80.142","8","178","0","12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780367140","1653780180691_ys5fu","o9n_dMnwN","1","e0j5KD","dwell","494","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Warren%20private%20equity%20crackdown.png","172.56.80.142","9","212","0","25","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780367639","1653780180691_ys5fu","o9n_FRVQT","1","e0j5KD","dwell","18450","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_US%20kills%20senior%20al%20Qaeda%20leader%20in%20Syria%20airstrike.png","172.56.80.142","10","1492","0","123","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780386079","1653780180691_ys5fu","o9n_m36jw","1","e0j5KD","dwell","12865","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Omar%20says%20Democrats%20not%20nixing%20filibuster%20are%20killing%20democracy.png","172.56.80.142","11","69","0","7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780398941","1653780180691_ys5fu","o9n_Oo736","1","e0j5KD","dwell","15201","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_pennState%20blasted%20for%20antiracism%20in%20job%20desc.png","172.56.80.142","12","524","0","32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780414159","1653780180691_ys5fu","o9n_r7uW6","1","e0j5KD","dwell","12792","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_taxpayers%20pay%20for%20Blasios%20trip.png","172.56.80.142","13","198","0","12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780414266","1653780180691_ys5fu","o9n_SK1yE","1","e0j5KD","dwell","13809","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_vaccinated%20senators%20positive%20for%20covid.png","172.56.80.142","14","109","0","7","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780427804","1653780180691_ys5fu","o9n_1NzgH","1","e0j5KD","dwell","8024","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Sinema%20earns%20republican%20respect.png","172.56.80.142","15","1112","0","75","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780427824","1653780180691_ys5fu","o9n_9bSpY","1","e0j5KD","dwell","6556","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_politico%20calls%20out%20Biden%20for%20not%20doing%20interviews.png","172.56.80.142","16","113","0","10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780427928","1653780180691_ys5fu","o9n_gWIAb","1","e0j5KD","dwell","6461","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_SC%20justices%20skeptical%20of%20Texas%20abortion%20law.png","172.56.80.142","17","51","0","3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780428005","1653780180691_ys5fu","o9n_k8Rf3","1","e0j5KD","dwell","6394","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_truth%20social%20network%20by%20Trump.png","172.56.80.142","18","620","0","102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780435565","1653780180691_ys5fu","o9n_9bSpY","1","e0j5KD","dwell","9839","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_politico%20calls%20out%20Biden%20for%20not%20doing%20interviews.png","172.56.80.142","16","113","0","10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780435670","1653780180691_ys5fu","o9n_gWIAb","1","e0j5KD","dwell","9752","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_SC%20justices%20skeptical%20of%20Texas%20abortion%20law.png","172.56.80.142","17","51","0","3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780435704","1653780180691_ys5fu","o9n_k8Rf3","1","e0j5KD","dwell","9769","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_truth%20social%20network%20by%20Trump.png","172.56.80.142","18","620","0","102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780437540","1653780180691_ys5fu","22052625_youtubepopular_lvrRB","1","e0j5KD","dwell","7924","-1","news","22052625_youtubepopular","https://ucarecdn.com/fd723f85-e7f1-4a62-94cd-f9f58943797e/","172.56.80.142","19","178","0","10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780445296","1653780180691_ys5fu","o9n_GBLfW","1","e0j5KD","dwell","270","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Obama%20denounces%20Trump%20GOP%20for%20hostility%20towards%20climate%20science.png","172.56.80.142","20","73","0","4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780445505","1653780180691_ys5fu","o9n_DzzHm","1","e0j5KD","dwell","88","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_USA%20rejoins%20UNHRC.png","172.56.80.142","21","199","0","22","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780445589","1653780180691_ys5fu","o9n_KlWOX","1","e0j5KD","dwell","507","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Kamala%20engages%20with%20heckler.png","172.56.80.142","22","215","0","15","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780446101","1653780180691_ys5fu","22052625_youtubepopular_g8MkI","1","e0j5KD","dwell","260","-1","sensational","22052625_youtubepopular","https://ucarecdn.com/b238f929-dd76-4652-a911-94b8671e9162/","172.56.80.142","23","1661","0","160","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780446350","1653780180691_ys5fu","o9n_clRuX","1","e0j5KD","dwell","327","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_marjories%20taylor%20fines%20for%20not%20wearing%20masks.png","172.56.80.142","24","24","0","1","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780446695","1653780180691_ys5fu","22052625_youtubepopular_SYT8z","1","e0j5KD","dwell","66","-1","news","22052625_youtubepopular","https://ucarecdn.com/8530dfd7-c90e-466b-a151-d35ff3a4802e/","172.56.80.142","25","4","0","0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780446756","1653780180691_ys5fu","o9n_JhYwm","1","e0j5KD","dwell","545","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Gaetz%20cannot%20practice%20law%20in%20Florida%20now.png","172.56.80.142","26","1","0","0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780447310","1653780180691_ys5fu","o9n_0bwRq","1","e0j5KD","dwell","515","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Biden%20rule%20might%20lead%20to%20migrant%20surge.png","172.56.80.142","27","116","0","11","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780447815","1653780180691_ys5fu","o9n_oRtJ0","1","e0j5KD","dwell","169","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Levine%20transgender%20officer.png","172.56.80.142","28","93","0","5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780447973","1653780180691_ys5fu","o9n_GaLoT","1","e0j5KD","dwell","538","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Trump%20did%20not%20intend%20to%20attack%20Chinese.png","172.56.80.142","29","1027","0","66","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780448519","1653780180691_ys5fu","o9n_6cqH1","1","e0j5KD","dwell","72","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_court%20freezes%20bidens%20vax%20rule.png","172.56.80.142","30","169","0","22","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780448609","1653780180691_ys5fu","o9n_DDWYe","1","e0j5KD","dwell","625","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_teachers%20sue%20over%20Oklahomas%20ban%20on%20CRT.png","172.56.80.142","31","13","0","2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780449218","1653780180691_ys5fu","o9n_6XOQS","1","e0j5KD","dwell","162","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Biden%20says%20free%20community%20college%20is%20out%20of%20economic%20package.png","172.56.80.142","33","55","0","2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780449259","1653780180691_ys5fu","o9n_i7Ggo","1","e0j5KD","dwell","714","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Boston%20elects%20first%20woman%20asian%20american%20mayor.png","172.56.80.142","34","1","0","0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780449264","1653780180691_ys5fu","o9n_sSvpY","1","e0j5KD","dwell","714","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Pelosi%20delays%20bill%20in%20defeat%20for%20democrats.png","172.56.80.142","35","63","0","3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780449937","1653780180691_ys5fu","22052625_youtubepopular_DJn8f","1","e0j5KD","dwell","76","-1","sensational","22052625_youtubepopular","https://ucarecdn.com/1d88f0db-b1bd-4ec0-93a9-73a00658806b/","172.56.80.142","37","7355","0","680","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450019","1653780180691_ys5fu","o9n_snzGv","1","e0j5KD","dwell","741","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Biden%20leaving%20Americans%20stranded%20in%20Afghanistan.png","172.56.80.142","39","185","0","12","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450024","1653780180691_ys5fu","o9n_SX1RP","1","e0j5KD","dwell","612","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_haley%20calls%20for%20cognitive%20test%20for%20older%20politicians.png","172.56.80.142","38","368","0","28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450077","1653780180691_ys5fu","o9n_jXuPe","1","e0j5KD","dwell","748","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_NYC%20vaccine%20mandate.png","172.56.80.142","40","27","0","3","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450585","1653780180691_ys5fu","o9n_vxtcj","1","e0j5KD","dwell","260","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_republicans%20break%20filibuster.png","172.56.80.142","41","537","0","28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450601","1653780180691_ys5fu","o9n_CMunG","1","e0j5KD","dwell","668","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_2020%20election%20was%20secure%20per%20Wisconsin%20audit%20results.png","172.56.80.142","42","1088","0","54","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450643","1653780180691_ys5fu","o9n_gd3Rf","1","e0j5KD","dwell","670","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Virginia%20governor%20will%20welcome%20Maryland%20counties.png","172.56.80.142","43","238","0","29","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450643","1653780180691_ys5fu","o9n_yEPnE","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_centrist%20Democrats%20block%20Biden's%20agenda.png","172.56.80.142","44","41970","0","4681","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450643","1653780180691_ys5fu","22052625_youtubepopular_kpKkw","1","e0j5KD","dwell","0","-1","sensational","22052625_youtubepopular","https://ucarecdn.com/dc6bd1eb-6270-4fe2-bed5-bbf69ab7ed2a/","172.56.80.142","45","42","0","2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780450643","1653780180691_ys5fu","o9n_Tct6e","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_biden%20backs%20compensation%20to%20illegal%20immigrants.png","172.56.80.142","46","1072","0","160","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451302","1653780180691_ys5fu","o9n_2rGZI","1","e0j5KD","dwell","598","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_executive%20order%20to%20alleviate%20California%20port%20congestion.png","172.56.80.142","48","81","0","13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451645","1653780180691_ys5fu","o9n_RXkkg","1","e0j5KD","dwell","271","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Germany%20named%20best%20country%20in%20the%20world.png","172.56.80.142","49","848","0","109","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451958","1653780180691_ys5fu","o9n_uN9tm","1","e0j5KD","dwell","360","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_GOP%20calls%20for%20Fauci%20resignation.png","172.56.80.142","47","403","0","28","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451966","1653780180691_ys5fu","o9n_2rGZI","1","e0j5KD","dwell","422","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_executive%20order%20to%20alleviate%20California%20port%20congestion.png","172.56.80.142","48","81","0","13","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","o9n_RXkkg","1","e0j5KD","dwell","433","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Germany%20named%20best%20country%20in%20the%20world.png","172.56.80.142","49","848","0","109","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","22052625_youtubepopular_RN02f","1","e0j5KD","dwell","0","-1","sensational","22052625_youtubepopular","https://ucarecdn.com/8172c6a0-2c6f-43b8-812c-4a709c685e5b/","172.56.80.142","50","11277","0","703","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","o9n_80DtH","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Biden%20wants%20to%20open%20US%20consulate%20in%20Jerusalem.png","172.56.80.142","51","58","0","8","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","o9n_Aolwk","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Biden%20defend%20Taiwan.png","172.56.80.142","52","7","0","0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","o9n_eyGn7","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_pence%20defied%20trump%20out%20of%20duty.png","172.56.80.142","53","28","0","4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","22052625_youtubepopular_QBmKA","1","e0j5KD","dwell","0","-1","sensational","22052625_youtubepopular","https://ucarecdn.com/fd723f85-e7f1-4a62-94cd-f9f58943797e/","172.56.80.142","54","65","0","9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780451996","1653780180691_ys5fu","o9n_rloc5","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Bidens%20fitness%20questioned%20after%20Afghanistan%20issues.png","172.56.80.142","55","445","0","74","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780452435","1653780180691_ys5fu","o9n_vCVnh","1","e0j5KD","dwell","912","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Democrate%20move%20towards%20billionaires%20tax.png","172.56.80.142","56","1374","0","98","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780452444","1653780180691_ys5fu","o9n_K9Wbu","1","e0j5KD","dwell","911","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_Biden%20more%20getaways%20than%20Trump.png","172.56.80.142","57","913","0","115","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
"1653780525682","-1","1653780452444","1653780180691_ys5fu","o9n_TBuDN","1","e0j5KD","dwell","0","-1","news","oct9_news","https://foodcam20.media.mit.edu/static/entities/oct9_news/t_facebook%20to%20settle%20discrimination%20claims.png","172.56.80.142","58","98261","0","7055","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36"
