user_id,Estimate.Intercept,Est.Error.Intercept,Q2.5.Intercept,Q97.5.Intercept,Estimate.item_order,Est.Error.item_order,Q2.5.item_order,Q97.5.item_order,FEinterceptEstimate,FEitemOrderEstimate,Estimate.InterceptACTUAL,Estimate.item_orderACTUAL
1642741162347_4r0si,-0.268157510307767,0.05659933221268,-0.375952393455373,-0.156905133242742,0.0542751095738925,0.0480215984794401,-0.0384563658569644,0.147662401462266,0.27337679816335,-0.0660425984064095,0.00521928785558368,-0.0117674888325171
1653780036733_o1ogi,0.0287621835675975,0.057447576461065,-0.0826360341465892,0.142731245236925,-0.0298314226684856,0.0489824944640455,-0.126228562063694,0.0672847906628505,0.27337679816335,-0.0660425984064095,0.302138981730948,-0.0958740210748951
1653780079354_gg09c,0.0609322678073522,0.055434710985114,-0.044058591413958,0.173067309901273,-0.154230739107745,0.0492278787831507,-0.252052326248367,-0.0555674880090141,0.27337679816335,-0.0660425984064095,0.334309065970702,-0.220273337514154
1653780092911_833rh,-0.269086455166382,0.0564338032426788,-0.378934452726258,-0.158443456733298,0.0537696979326814,0.0491731232098674,-0.0430856040008344,0.150270122895447,0.27337679816335,-0.0660425984064095,0.00429034299696807,-0.0122729004737281
1653780141504_btxvf,-0.267815091761718,0.0547728265409283,-0.376387976383482,-0.159872996354111,0.0546279961172773,0.0483476234346457,-0.0435199214880608,0.149686667558064,0.27337679816335,-0.0660425984064095,0.00556170640163212,-0.0114146022891322
1653780146771_jbje7,-0.180263619735632,0.0563048195786556,-0.294002170330496,-0.0711527020610118,0.130610948801603,0.0494891072660696,0.032809359581163,0.224278042024573,0.27337679816335,-0.0660425984064095,0.0931131784277179,0.0645683503951933
1653780189769_9iksy,0.0313156636429638,0.0571513435959367,-0.0811987041389223,0.144089202722513,-0.137014474500893,0.0487411585048576,-0.23242719113838,-0.0409100484135768,0.27337679816335,-0.0660425984064095,0.304692461806314,-0.203057072907303
1653780331895_hwz2p,-0.269069122980277,0.0562088654285273,-0.378384957309999,-0.160753714770654,0.054780533688658,0.0498725848328934,-0.0401724678376511,0.154795891441374,0.27337679816335,-0.0660425984064095,0.00430767518307301,-0.0112620647177515
1653780717730_gscfv,-0.149403539515092,0.0549034574817279,-0.260662717513345,-0.0424971095417281,-0.0377412751112886,0.0505110515351295,-0.13521496914449,0.058375805324635,0.27337679816335,-0.0660425984064095,0.123973258648258,-0.103783873517698
1653781345686_qalue,-0.239091195280174,0.0553955315693691,-0.346464748587914,-0.130050317973457,0.0728275066175014,0.0481632560928827,-0.0213714508953653,0.167126269867422,0.27337679816335,-0.0660425984064095,0.0342856028831765,0.00678490821109184
1653782922274_cf42h,-0.268140331278659,0.0563873957673202,-0.37950487559126,-0.16066932915915,0.0549710610123874,0.0506432522756666,-0.0439940577461235,0.156100294626427,0.27337679816335,-0.0660425984064095,0.00523646688469148,-0.0110715373940222
1653866384170_6gho3,0.388110025986015,0.0562520941517542,0.278803053282876,0.497141581915328,-0.181926349735422,0.0493577702606373,-0.278389598039549,-0.0867068207031869,0.27337679816335,-0.0660425984064095,0.661486824149365,-0.247968948141832
1653866386978_9ixpt,0.889262336025474,0.0549792484280472,0.782791835538307,0.995819478244007,0.188452309998787,0.0493074689963246,0.0902529768399985,0.286832460394787,0.27337679816335,-0.0660425984064095,1.16263913418882,0.122409711592378
1653866399389_b3bny,-0.268892683143334,0.055531708871056,-0.379379108697478,-0.15883806212742,0.0543925595766774,0.0486406697890963,-0.0375397989905714,0.150023864619125,0.27337679816335,-0.0660425984064095,0.00448411502001655,-0.0116500388297321
1653866406128_j3gkg,-0.149699202449196,0.0566773973967632,-0.262621235453964,-0.0393340395292724,0.00694128804523513,0.0498872965629917,-0.090102384968411,0.10265427466888,0.27337679816335,-0.0660425984064095,0.123677595714154,-0.0591013103611744
1653866419438_qarig,-0.0277555377505967,0.0560974443775688,-0.140612734560172,0.0815217278488363,-0.159671822652564,0.0504182974874318,-0.258249168598965,-0.0597935247392433,0.27337679816335,-0.0660425984064095,0.245621260412754,-0.225714421058973
1653866431673_ifby3,-0.117965465579851,0.0574094073341523,-0.229204846819802,-0.00630573490813121,-0.0951827511474967,0.0505693672725625,-0.192017739039035,0.00577043594149242,0.27337679816335,-0.0660425984064095,0.155411332583499,-0.161225349553906
1653866441646_0o88u,-0.268414421223131,0.0555810209870827,-0.378285625984791,-0.157486378013907,0.0550457569966665,0.0484592619292694,-0.039603251383994,0.149711447898739,0.27337679816335,-0.0660425984064095,0.00496237694021978,-0.0109968414097431
1653866458391_teni0,-0.208535841357163,0.058069338511252,-0.31982080297135,-0.0921295041332685,0.0301781211131822,0.0495426395504678,-0.064596572075705,0.126591072980015,0.27337679816335,-0.0660425984064095,0.0648409568061872,-0.0358644772932273
1653866467167_udns8,0.683955339375199,0.0579003786543094,0.570544134609121,0.797475807902089,-0.0497352074772579,0.0490580127949757,-0.147810929369739,0.0470756409039738,0.27337679816335,-0.0660425984064095,0.95733213753855,-0.115777805883667
1653866476660_tygyp,0.211866735253947,0.056022211270376,0.101033930227562,0.32278939940446,-0.368120569142743,0.0484464635334831,-0.462836482817091,-0.274727094933764,0.27337679816335,-0.0660425984064095,0.485243533417298,-0.434163167549152
1653866522323_1eji7,0.15060153992695,0.0558964645604503,0.0412935449060381,0.257186151072858,-0.158617640898361,0.0495597317838997,-0.256122430133269,-0.0627945205951828,0.27337679816335,-0.0660425984064095,0.4239783380903,-0.22466023930477
