user_id,Estimate.Intercept,Est.Error.Intercept,Q2.5.Intercept,Q97.5.Intercept,Estimate.item_order,Est.Error.item_order,Q2.5.item_order,Q97.5.item_order,FEinterceptEstimate,FEitemOrderEstimate,Estimate.InterceptACTUAL,Estimate.item_orderACTUAL
1651266713669_4rjfd,-0.0752273203520663,0.0580621281366504,-0.186572085102696,0.0385422177964313,-0.0926353670204929,0.0442431527633713,-0.18031601967525,-0.00794458231351031,0.287369454048571,-0.0523887708743097,0.212142133696504,-0.145024137894803
1651266714825_dg03x,-0.282981500556559,0.0585560830370225,-0.396087435745018,-0.163760835470342,0.0365765444077802,0.0438859488067159,-0.0494389588615974,0.123636016240352,0.287369454048571,-0.0523887708743097,0.00438795349201215,-0.0158122264665295
1651266737130_jhzsz,0.701840121895742,0.0579859849024528,0.583075519948151,0.81444597729659,0.0418193591604037,0.0438367960669859,-0.0456201045514243,0.127224294232183,0.287369454048571,-0.0523887708743097,0.989209575944312,-0.010569411713906
1651266768224_ik0xd,-0.283529798015182,0.0578583434031955,-0.39151275066694,-0.168782696305885,0.0356144909915706,0.0429582981948426,-0.0495439126787552,0.120031533645896,0.287369454048571,-0.0523887708743097,0.00383965603338865,-0.0167742798827391
1651266842023_17zzj,0.700780503596231,0.0595152044719098,0.583431683714437,0.816226262060518,0.0413513774637558,0.044050837937605,-0.0443114100980912,0.126635616151995,0.287369454048571,-0.0523887708743097,0.988149957644801,-0.0110373934105539
1651266848287_ub5id,0.73051503942973,0.0577280519555958,0.619975064904561,0.842649312642022,0.015468134263606,0.0454082629139828,-0.0760093388697484,0.104386557712782,0.287369454048571,-0.0523887708743097,1.0178844934783,-0.0369206366107037
1651267028213_uqb59,-0.0456102880548397,0.0572336690879072,-0.157152147589295,0.0705246670257345,-0.208275747786702,0.045274551088656,-0.298133806269254,-0.121300371762919,0.287369454048571,-0.0523887708743097,0.241759165993731,-0.260664518661012
1651268587992_r138c,0.79052648929046,0.059328462521657,0.67231037431515,0.908751325058359,3.43709991871349e-05,0.0435682077938771,-0.0836331831738873,0.0830872287167552,0.287369454048571,-0.0523887708743097,1.07789594333903,-0.0523543998751226
1651511960177_s5g4r,-0.104583216607874,0.0576468158961308,-0.215933038382683,0.0103334553899567,-0.117754435580505,0.0453176255308547,-0.20430154978748,-0.026715979759382,0.287369454048571,-0.0523887708743097,0.182786237440697,-0.170143206454814
1651511968618_5zavu,0.791295051006896,0.0581605338629866,0.678890308942313,0.908267535215814,0.0500244681693092,0.0456170590427105,-0.0385811359896585,0.137818208954446,0.287369454048571,-0.0523887708743097,1.07866450505547,-0.00236430270500048
1651511980393_aowof,0.999761854488666,0.0576668363466172,0.886380239333987,1.11323454032609,0.0832654122406746,0.0441995505717363,-0.00250613181650554,0.170654423913588,0.287369454048571,-0.0523887708743097,1.28713130853724,0.0308766413663649
1651511997007_swtqi,-0.282300888870409,0.0591205076937586,-0.399605714009664,-0.165001541710514,0.0357382314272701,0.044006946015549,-0.0489865668189047,0.122156972311236,0.287369454048571,-0.0523887708743097,0.00506856517816212,-0.0166505394470396
1651512010799_gz3iy,-0.044591784411629,0.059262489937062,-0.163092651090717,0.0726652181418656,-0.127756584799854,0.044352047743552,-0.213654398750346,-0.0411136825946357,0.287369454048571,-0.0523887708743097,0.242777669636942,-0.180145355674163
1651512029046_by1m2,0.821918438921666,0.0596804658695055,0.705654720864692,0.939467680647272,0.0404999795238737,0.043722138346381,-0.0445889279259754,0.125707647174784,0.287369454048571,-0.0523887708743097,1.10928789297024,-0.011888791350436
1651512050061_al18t,-0.252827745516171,0.0583521942058534,-0.366319121492368,-0.138121788414166,0.000290922507991263,0.0440611701988937,-0.0867709443564882,0.0858130246736371,0.287369454048571,-0.0523887708743097,0.0345417085324,-0.0520978483663185
1651512050800_t2ugd,0.761289698522773,0.0586323057364452,0.649050382354277,0.878905760056453,0.0810676496747544,0.0442806690664027,-0.00540410556183443,0.170230344558354,0.287369454048571,-0.0523887708743097,1.04865915257134,0.0286788788004447
1651512057400_8na73,0.701410878013052,0.0570693853344844,0.58681608789691,0.812393011519404,0.0413702955480098,0.0434943711039852,-0.0441566816490555,0.127496165613249,0.287369454048571,-0.0523887708743097,0.988780332061623,-0.0110184753262999
1651512071559_wrgrn,-0.253436958164635,0.0585797895307439,-0.370845828160511,-0.138068312205381,0.00241689891951422,0.0435651789916056,-0.0830754359306903,0.0873578488766463,0.287369454048571,-0.0523887708743097,0.0339324958839359,-0.0499718719547955
1651512078498_7on37,-0.281995066747857,0.0574960405358098,-0.392000055195806,-0.17088096356399,0.0355602242466108,0.0433113466239202,-0.0485868612273661,0.118739369286047,0.287369454048571,-0.0523887708743097,0.00537438730071399,-0.0168285466276989
1651512111158_7upx7,0.941957038527313,0.0573239527460805,0.829611261804893,1.05719248126872,0.136648626274849,0.0437646053810501,0.0499036475141448,0.22163696048716,0.287369454048571,-0.0523887708743097,1.22932649257588,0.0842598554005395
1651512137314_s2xus,-0.223390056088265,0.0582232557138011,-0.338728672160523,-0.112896937781986,-0.0100113022143317,0.0452143908383883,-0.09886931328628,0.079019835753559,0.287369454048571,-0.0523887708743097,0.0639793979603061,-0.0624000730886414
1651512175264_lyp5m,-0.104295006373865,0.0586622092918075,-0.21818874671111,0.0125666770785971,-0.121930771794518,0.0438908860512783,-0.207141668290211,-0.0358508037575342,0.287369454048571,-0.0523887708743097,0.183074447674706,-0.174319542668828
1651512191471_3rm0p,-0.252521678605268,0.0587060104083858,-0.366222429239792,-0.137803642307337,0.00420582541424399,0.043320847910917,-0.0804308854155253,0.089584194383892,0.287369454048571,-0.0523887708743097,0.0348477754433026,-0.0481829454600657
1651512274788_af3qo,0.0741386133950203,0.0566217832636061,-0.0342662559552777,0.18558430011074,-0.00521094816944656,0.0438312044017403,-0.0889190937207786,0.0804375867001741,0.287369454048571,-0.0523887708743097,0.361508067443591,-0.0575997190437563
1651512278642_ayogq,0.702152437660491,0.057210908544871,0.588424741192297,0.815899530446358,0.0417396743194543,0.0443040202866264,-0.0447287855873822,0.126581204630572,0.287369454048571,-0.0523887708743097,0.989521891709061,-0.0106490965548554
1651512295564_9bub0,-0.281002114928231,0.0599687830082634,-0.402511745808161,-0.16338553686063,0.0363878154391683,0.0428262665419836,-0.0464651303934064,0.121604840841946,0.287369454048571,-0.0523887708743097,0.00636733912033982,-0.0160009554351414
1651512338556_gvzeu,0.70155314513384,0.0591690082409927,0.582942449899661,0.817501580739386,0.0412755772448176,0.0438286030405472,-0.043520675923871,0.126533977324437,0.287369454048571,-0.0523887708743097,0.988922599182411,-0.0111131936294922
1651512344210_pw8q4,0.702116947758897,0.0564418675055233,0.59189530499933,0.810597209133289,0.0419615833481356,0.0435475106803919,-0.0426185178304371,0.129312625844634,0.287369454048571,-0.0523887708743097,0.989486401807468,-0.0104271875261741
1651512364320_o82dr,-0.224071430850356,0.0600179829826019,-0.339307930542129,-0.103267437970772,-0.0323901644136489,0.0435609193477179,-0.118563588419296,0.0530754691009324,0.287369454048571,-0.0523887708743097,0.0632980231982143,-0.0847789352879587
1651512437878_2glg1,0.0752537875478975,0.059210349046933,-0.0384750924598611,0.192467027026865,-0.0766236193304672,0.0443095849378997,-0.164339946114698,0.0121552177436077,0.287369454048571,-0.0523887708743097,0.362623241596468,-0.129012390204777
1651512518943_8masg,-0.28236725914115,0.0583973566470759,-0.399400046591751,-0.167804767604612,0.0349928074170114,0.0443341926293727,-0.0524341690667156,0.121587366210879,0.287369454048571,-0.0523887708743097,0.00500219490742082,-0.0173959634572984
1651512528420_4te59,-0.283450009340661,0.0579931330295694,-0.398445398072414,-0.170588727852007,0.0361554705074845,0.0446542691504847,-0.0514445336222354,0.125926577914069,0.287369454048571,-0.0523887708743097,0.00391944470790973,-0.0162333003668252
1651512544045_4e442,-0.104891685269381,0.0586418602800509,-0.216963168295377,0.0118785728007296,-0.100253177465737,0.0438065283727334,-0.185716529785625,-0.0137007080617215,0.287369454048571,-0.0523887708743097,0.18247776877919,-0.152641948340047
1651512610351_g9pt3,-0.282067162107775,0.0585285438733517,-0.397942084829585,-0.16485776925681,0.0356230252001691,0.0442997103507535,-0.0498091649160162,0.123496733073329,0.287369454048571,-0.0523887708743097,0.00530229194079523,-0.0167657456741406
1651512616340_esi6r,-0.0446541340637332,0.0567889118294071,-0.155758309890955,0.0631293520222891,-0.00217211523100707,0.0438398117354501,-0.0862059516389656,0.0828134582276267,0.287369454048571,-0.0523887708743097,0.242715319984838,-0.0545608861053168
1651512630153_xyi99,0.014046907274554,0.0596084734430999,-0.100898124600453,0.130427629074024,-0.173311927611768,0.0449754202716344,-0.261584998873948,-0.0844260638461474,0.287369454048571,-0.0523887708743097,0.301416361323125,-0.225700698486077
1651512652630_w6dvp,0.104114392860452,0.0577380965055388,-0.00687639251022763,0.221142818315362,-0.181343488881814,0.0438948897691553,-0.268142680080656,-0.0947893522466215,0.287369454048571,-0.0523887708743097,0.391483846909023,-0.233732259756124
1651512739156_yvk5k,-0.282906016016703,0.059354641294752,-0.400569181649199,-0.163931726669181,0.0356826260609235,0.0442713429537251,-0.0513048918190265,0.122245869151636,0.287369454048571,-0.0523887708743097,0.0044634380318675,-0.0167061448133862
1651512788954_7gwfo,-0.222962257795953,0.0589091876164296,-0.338054687938349,-0.109760507619862,-0.0383565408016818,0.0442024301540566,-0.124811649225804,0.0471396849098952,0.287369454048571,-0.0523887708743097,0.0644071962526177,-0.0907453116759915
1651512793420_62mjh,-0.104586139108509,0.0587156696547086,-0.218202626396246,0.00993196644339219,-0.0165279285668484,0.0453338318644799,-0.105585686759868,0.0726197792301194,0.287369454048571,-0.0523887708743097,0.182783314940061,-0.0689166994411581
1651512882260_e64xj,-0.25366724305804,0.0588103121520864,-0.369849335763059,-0.137420116798625,-0.0013929252770965,0.0447799992054721,-0.0913651008381647,0.0865456061274949,0.287369454048571,-0.0523887708743097,0.0337022109905311,-0.0537816961514062
1651512962914_u9rdr,-0.0148195693771202,0.0583818039687668,-0.128344457331602,0.101530296900008,-0.111213568508842,0.0449073371374523,-0.199191180880578,-0.0231048971748354,0.287369454048571,-0.0523887708743097,0.27254988467145,-0.163602339383152
1651512989240_wr923,0.0159861913592545,0.0582533775305884,-0.0956245859344176,0.128364892267239,-0.044600364194717,0.0443052481899159,-0.130146449546116,0.0421469422755039,0.287369454048571,-0.0523887708743097,0.303355645407825,-0.0969891350690267
1651513007829_6fa87,-0.283209751548798,0.056396066540674,-0.393746651439818,-0.172876774955162,0.0356574793569168,0.043107697870862,-0.0481080867301313,0.117994352340028,0.287369454048571,-0.0523887708743097,0.00415970249977288,-0.0167312915173929
1651513161188_vuhoo,-0.282405062027287,0.0577814092894853,-0.396061635046939,-0.16895684037468,0.0357108028295611,0.0451647381101819,-0.0543398178071512,0.123204637534825,0.287369454048571,-0.0523887708743097,0.00496439202128363,-0.0166779680447486
